@timestamp,airqualitysensor.telemetry_co_unit,airqualitysensor.telemetry_co_value,airqualitysensor.telemetry_no2_unit,airqualitysensor.telemetry_no2_value,airqualitysensor.telemetry_o3_unit,airqualitysensor.telemetry_o3_value,airqualitysensor.telemetry_pm10_unit,airqualitysensor.telemetry_pm10_value,airqualitysensor.telemetry_pm25_unit,airqualitysensor.telemetry_pm25_value,airqualitysensor.telemetry_so2_unit,airqualitysensor.telemetry_so2_value,airqualitysensor.timestamp,airqualitysensor.uuid,measurement_name,tag.host,tag.sensor_type
2025-04-06T08:00:00Z,ppb,2.2,ppb,40.3,ppb,27.4,µg/m³,14.6,µg/m³,6.0,ppb,8.7,1743926400,77c8fd80-7244-487b-8bda-aa4ade14287c,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T08:15:00Z,ppb,0.6,ppb,45.3,ppb,20.0,µg/m³,24.6,µg/m³,7.2,ppb,10.9,1743927300,fa8809e9-d2f2-4d25-ae99-df2e5b101a74,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T08:30:00Z,ppb,0.7,ppb,49.4,ppb,37.7,µg/m³,23.4,µg/m³,9.0,ppb,17.2,1743928200,afb6d6e4-7426-4ef9-8f69-16a51b1e75d1,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T08:45:00Z,ppb,0.8,ppb,56.3,ppb,12.6,µg/m³,5.7,µg/m³,12.2,ppb,7.4,1743929100,5c4b8c85-a33b-451b-8d5d-e7864c203f14,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T09:00:00Z,ppb,2.3,ppb,32.8,ppb,31.2,µg/m³,5.3,µg/m³,7.3,ppb,15.4,1743930000,bc29c322-e517-4097-86f8-a2b6ea862274,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T09:15:00Z,ppb,2.1,ppb,38.0,ppb,14.3,µg/m³,16.5,µg/m³,6.5,ppb,19.3,1743930900,f33123b5-5f0e-463a-b629-9d21e01bfe49,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T09:30:00Z,ppb,1.0,ppb,41.7,ppb,17.9,µg/m³,19.1,µg/m³,7.2,ppb,10.2,1743931800,8021d8ca-03da-4a20-b709-1d3d8bafe9d2,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T09:45:00Z,ppb,2.1,ppb,33.1,ppb,33.7,µg/m³,20.4,µg/m³,10.4,ppb,7.7,1743932700,3669b42f-1934-4908-a4d5-e16ff6a3e5f9,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T10:00:00Z,ppb,2.1,ppb,30.7,ppb,35.3,µg/m³,20.5,µg/m³,14.7,ppb,14.7,1743933600,b1221b64-faf8-4771-8a19-9b635aa0a506,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T10:15:00Z,ppb,1.9,ppb,59.7,ppb,22.3,µg/m³,14.0,µg/m³,12.7,ppb,18.0,1743934500,34b2b23b-401a-4940-b874-d612e0b50b2e,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T10:30:00Z,ppb,2.0,ppb,53.9,ppb,22.4,µg/m³,22.4,µg/m³,4.2,ppb,10.8,1743935400,e0be48a8-d68d-4cf8-88cb-ad04bc57c8b8,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T10:45:00Z,ppb,0.6,ppb,32.8,ppb,39.8,µg/m³,7.7,µg/m³,6.7,ppb,9.4,1743936300,d45da048-e4d3-43ef-aa75-2c66cfdbe71f,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T11:00:00Z,ppb,2.3,ppb,28.3,ppb,30.2,µg/m³,16.7,µg/m³,13.8,ppb,18.8,1743937200,4951b8f3-bfe9-45db-a75e-fd85b838796f,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T11:15:00Z,ppb,1.6,ppb,56.0,ppb,24.3,µg/m³,23.2,µg/m³,4.3,ppb,14.9,1743938100,a94a1ae3-dcb7-45e9-8705-69715e08b50b,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T11:30:00Z,ppb,1.6,ppb,30.5,ppb,31.2,µg/m³,20.7,µg/m³,7.3,ppb,12.5,1743939000,36d2a7c7-c594-4b83-bc6f-20ead9fef8d0,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T11:45:00Z,ppb,2.0,ppb,59.1,ppb,38.2,µg/m³,21.8,µg/m³,14.8,ppb,12.9,1743939900,34968a15-ce09-491c-8fb9-646afb1dd220,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T12:00:00Z,ppb,0.7,ppb,65.7,ppb,10.8,µg/m³,9.6,µg/m³,10.4,ppb,7.4,1743940800,ce8214f1-2110-42dd-87ee-36df2e749390,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T12:15:00Z,ppb,0.9,ppb,56.5,ppb,33.4,µg/m³,17.4,µg/m³,10.0,ppb,9.8,1743941700,6983fe39-9eac-4690-8d0c-9b72a039cdab,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T12:30:00Z,ppb,1.4,ppb,52.0,ppb,15.3,µg/m³,5.4,µg/m³,8.3,ppb,7.0,1743942600,b9507324-8c04-4877-9a57-108e8633df79,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T12:45:00Z,ppb,2.1,ppb,27.4,ppb,31.9,µg/m³,12.8,µg/m³,5.8,ppb,11.4,1743943500,70eb0047-172c-4c05-b7b3-3b6371f3c13d,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T13:00:00Z,ppb,0.9,ppb,63.3,ppb,29.2,µg/m³,14.9,µg/m³,4.6,ppb,14.6,1743944400,2bab9a14-438e-464b-ad37-0df3792d8dc8,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T13:15:00Z,ppb,1.6,ppb,58.1,ppb,40.0,µg/m³,7.5,µg/m³,3.1,ppb,15.5,1743945300,60ed1764-f984-4cb0-b400-b67d0b10c612,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T13:30:00Z,ppb,1.0,ppb,63.4,ppb,23.7,µg/m³,21.1,µg/m³,6.2,ppb,14.9,1743946200,9fcea8f9-5e75-4671-8858-cb3109ac073a,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T13:45:00Z,ppb,1.3,ppb,76.9,ppb,22.6,µg/m³,18.3,µg/m³,8.9,ppb,15.2,1743947100,55afac8c-b807-4e24-85a7-87b3789604b9,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T14:00:00Z,ppb,1.8,ppb,24.3,ppb,30.2,µg/m³,18.3,µg/m³,9.8,ppb,16.0,1743948000,58e55b37-9c9a-4708-88d2-d43da79d3741,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T14:15:00Z,ppb,1.8,ppb,25.5,ppb,39.6,µg/m³,13.0,µg/m³,6.8,ppb,15.4,1743948900,35264901-9384-4700-9e6f-9d4d73e49aee,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T14:30:00Z,ppb,1.5,ppb,75.6,ppb,26.5,µg/m³,12.4,µg/m³,5.5,ppb,13.3,1743949800,1018d0e9-b34e-45f6-bbd0-d5862da3ce83,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T14:45:00Z,ppb,1.2,ppb,34.8,ppb,17.5,µg/m³,8.3,µg/m³,4.6,ppb,5.2,1743950700,c80ceb58-c113-47b3-8a4e-b25955145d3d,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T15:00:00Z,ppb,0.9,ppb,38.3,ppb,29.0,µg/m³,10.6,µg/m³,15.0,ppb,6.5,1743951600,ee6c5489-d199-4ae5-8b79-ce30175a1fbb,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T15:15:00Z,ppb,1.5,ppb,63.2,ppb,29.3,µg/m³,12.1,µg/m³,13.2,ppb,19.6,1743952500,e7c4f549-1781-4c26-b50e-9cbf04367476,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T15:30:00Z,ppb,2.4,ppb,50.2,ppb,14.2,µg/m³,21.6,µg/m³,3.2,ppb,9.0,1743953400,4667939b-59db-4cd7-8000-3432ee5ed680,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T15:45:00Z,ppb,2.2,ppb,46.7,ppb,28.2,µg/m³,11.8,µg/m³,3.1,ppb,7.9,1743954300,3220757e-f5a4-4ccc-9a41-ee34f03687a9,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T16:00:00Z,ppb,1.6,ppb,56.5,ppb,39.5,µg/m³,13.1,µg/m³,14.6,ppb,15.5,1743955200,b30db53c-06c2-4e33-bc72-5599bbc4d013,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T16:15:00Z,ppb,1.4,ppb,20.5,ppb,16.8,µg/m³,15.6,µg/m³,8.3,ppb,11.3,1743956100,e80e4496-56f2-412b-a6cf-6beb31e2474d,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T16:30:00Z,ppb,2.0,ppb,76.9,ppb,35.3,µg/m³,11.9,µg/m³,14.8,ppb,10.6,1743957000,f2a06434-69d2-420c-b38a-86f50354c4ac,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T16:45:00Z,ppb,1.4,ppb,78.7,ppb,27.9,µg/m³,23.3,µg/m³,8.1,ppb,10.5,1743957900,ae7ecfe5-ccd1-4076-9415-6cbf6b676d82,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T17:00:00Z,ppb,1.1,ppb,38.2,ppb,21.2,µg/m³,20.2,µg/m³,4.6,ppb,15.3,1743958800,c8230006-3a10-473a-8dff-8d3ed24afda2,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T17:15:00Z,ppb,1.1,ppb,79.8,ppb,12.9,µg/m³,23.8,µg/m³,3.3,ppb,6.7,1743959700,c087d4dd-5ef1-41cc-9433-04ee6039c371,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T17:30:00Z,ppb,2.3,ppb,36.8,ppb,25.2,µg/m³,16.4,µg/m³,13.7,ppb,8.1,1743960600,254cc967-0798-4213-a493-64ee9050f27d,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T17:45:00Z,ppb,1.5,ppb,76.3,ppb,13.4,µg/m³,24.7,µg/m³,11.8,ppb,15.3,1743961500,cb86eefd-2e69-491b-b198-4d78ef36f30f,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T18:00:00Z,ppb,1.5,ppb,36.4,ppb,29.9,µg/m³,24.4,µg/m³,8.3,ppb,19.6,1743962400,391d60de-6f77-4088-8013-336f7d8088bf,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T18:15:00Z,ppb,1.6,ppb,21.8,ppb,15.1,µg/m³,13.5,µg/m³,5.4,ppb,16.5,1743963300,1a1a0cc8-f350-4a7f-bba7-9dcb4ca49c93,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T18:30:00Z,ppb,2.5,ppb,76.5,ppb,37.0,µg/m³,13.2,µg/m³,13.3,ppb,14.2,1743964200,d1b2a830-31b8-451e-98ab-66990369ed76,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T18:45:00Z,ppb,1.7,ppb,45.6,ppb,19.5,µg/m³,18.2,µg/m³,9.8,ppb,19.9,1743965100,0a02ad5c-d58f-46b2-af0c-78869638cddf,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T19:00:00Z,ppb,1.4,ppb,24.4,ppb,14.5,µg/m³,15.9,µg/m³,9.8,ppb,19.2,1743966000,6d00c9d4-421c-4280-8f30-fd597e51345e,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T19:15:00Z,ppb,2.1,ppb,56.1,ppb,10.2,µg/m³,19.5,µg/m³,12.0,ppb,15.5,1743966900,cbd88bfe-4d5f-4825-ab1e-ed04c4295269,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T19:30:00Z,ppb,2.4,ppb,72.3,ppb,17.4,µg/m³,21.9,µg/m³,12.1,ppb,19.4,1743967800,55605195-215b-4c4c-9d37-f421a59ac97e,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T19:45:00Z,ppb,1.8,ppb,51.9,ppb,21.7,µg/m³,11.5,µg/m³,4.8,ppb,8.8,1743968700,45bf5b94-2a37-430b-b57c-fa3901dec019,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T20:00:00Z,ppb,1.5,ppb,57.4,ppb,19.7,µg/m³,16.9,µg/m³,6.1,ppb,5.8,1743969600,bef5f66d-aba0-4f90-8600-d6d79f278a39,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T20:15:00Z,ppb,1.1,ppb,71.1,ppb,33.6,µg/m³,12.0,µg/m³,12.1,ppb,14.9,1743970500,763044ad-e828-4f07-b436-869b11f63b92,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T20:30:00Z,ppb,1.1,ppb,27.7,ppb,37.4,µg/m³,14.9,µg/m³,7.8,ppb,8.8,1743971400,23fb83db-eed3-482f-b09b-2b06e43c4571,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T20:45:00Z,ppb,1.4,ppb,20.3,ppb,20.5,µg/m³,10.3,µg/m³,10.0,ppb,14.3,1743972300,67688e17-5358-46ee-b88a-df110632d433,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T21:00:00Z,ppb,2.3,ppb,49.3,ppb,30.7,µg/m³,20.3,µg/m³,11.5,ppb,8.9,1743973200,7cb3accc-d328-41e3-9797-fed921547dea,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T21:15:00Z,ppb,2.2,ppb,47.5,ppb,32.7,µg/m³,6.4,µg/m³,13.5,ppb,8.4,1743974100,5664d2dd-36ec-4510-a281-da9bb4ee1fb9,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T21:30:00Z,ppb,1.9,ppb,59.8,ppb,21.8,µg/m³,11.6,µg/m³,13.3,ppb,8.0,1743975000,91db13a7-adc1-46f6-8048-25f789e2148c,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T21:45:00Z,ppb,2.1,ppb,29.9,ppb,30.0,µg/m³,19.9,µg/m³,7.0,ppb,9.2,1743975900,75748ea5-fe16-4bd3-8603-8063f44a03d0,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T22:00:00Z,ppb,1.6,ppb,47.7,ppb,23.6,µg/m³,8.1,µg/m³,9.3,ppb,19.8,1743976800,6f194183-fda5-4f1d-a4ef-ebdbe4a26827,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T22:15:00Z,ppb,1.6,ppb,75.5,ppb,20.8,µg/m³,23.4,µg/m³,9.8,ppb,5.3,1743977700,cbbe37d9-fa42-4e29-9d03-21b7390e8605,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T22:30:00Z,ppb,2.3,ppb,20.1,ppb,30.3,µg/m³,8.3,µg/m³,4.7,ppb,19.6,1743978600,ba6bea0d-fe36-4ab0-9fd0-fe93c87fa00b,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T22:45:00Z,ppb,1.2,ppb,55.5,ppb,19.4,µg/m³,13.2,µg/m³,9.6,ppb,13.6,1743979500,fd9d9044-d529-4d50-b8a8-008dc7f576e3,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T23:00:00Z,ppb,1.3,ppb,27.6,ppb,20.3,µg/m³,7.1,µg/m³,4.1,ppb,18.7,1743980400,b48fe060-a551-4fcc-a063-6a19a9ad677e,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T23:15:00Z,ppb,1.9,ppb,78.5,ppb,29.5,µg/m³,12.8,µg/m³,5.4,ppb,16.7,1743981300,5f886073-4cdf-45f7-9835-e0cc50365ee6,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T23:30:00Z,ppb,2.1,ppb,48.1,ppb,32.7,µg/m³,14.7,µg/m³,12.9,ppb,5.2,1743982200,f9cd589f-15b7-4fc3-bf0d-658388688cc9,airqualitysensor,air_host_001,airqualitysensor
2025-04-06T23:45:00Z,ppb,2.0,ppb,71.2,ppb,36.5,µg/m³,7.6,µg/m³,11.2,ppb,10.7,1743983100,d898b6ab-0221-42f2-9390-f208ad8adaa2,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T00:00:00Z,ppb,1.2,ppb,55.3,ppb,35.9,µg/m³,17.5,µg/m³,11.4,ppb,19.5,1743984000,aec14bb9-a771-4f7d-bc5b-bf87e384faa8,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T00:15:00Z,ppb,0.5,ppb,31.4,ppb,32.3,µg/m³,20.3,µg/m³,9.1,ppb,11.3,1743984900,ed097725-1585-44dd-8660-8ceb5bd605b8,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T00:30:00Z,ppb,1.7,ppb,30.9,ppb,29.4,µg/m³,17.7,µg/m³,13.4,ppb,15.0,1743985800,a9def2d8-470f-4b66-a738-862a76d49fe4,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T00:45:00Z,ppb,2.0,ppb,37.4,ppb,33.9,µg/m³,13.8,µg/m³,10.9,ppb,10.4,1743986700,bb80e33a-138a-4c16-9011-0fddc07ca1c9,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T01:00:00Z,ppb,1.7,ppb,63.2,ppb,23.1,µg/m³,17.6,µg/m³,14.2,ppb,6.6,1743987600,986fc5ff-b1a2-4ac5-91b3-7b9f47241912,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T01:15:00Z,ppb,0.7,ppb,59.7,ppb,24.1,µg/m³,10.5,µg/m³,14.5,ppb,19.7,1743988500,dcc0b6ce-91eb-48e1-b8d9-5b7b3b20abb6,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T01:30:00Z,ppb,0.9,ppb,43.1,ppb,26.3,µg/m³,23.8,µg/m³,6.6,ppb,15.1,1743989400,dbd5fb35-b47c-4a90-a845-7035859808fb,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T01:45:00Z,ppb,2.3,ppb,60.6,ppb,27.5,µg/m³,17.6,µg/m³,15.0,ppb,5.5,1743990300,216bbb86-dba1-42a2-a0f3-1914ff500d77,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T02:00:00Z,ppb,2.0,ppb,20.8,ppb,23.7,µg/m³,20.9,µg/m³,6.8,ppb,14.2,1743991200,b9988717-f89b-4561-bb9d-7fee466556c2,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T02:15:00Z,ppb,1.2,ppb,71.2,ppb,10.7,µg/m³,19.3,µg/m³,14.6,ppb,11.1,1743992100,1738dae4-010e-43d2-a807-36542bee2f09,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T02:30:00Z,ppb,0.5,ppb,40.3,ppb,11.8,µg/m³,8.4,µg/m³,4.3,ppb,11.2,1743993000,0abc99c9-aa85-4d77-a5ad-0759b602a8cc,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T02:45:00Z,ppb,2.3,ppb,22.0,ppb,27.3,µg/m³,11.1,µg/m³,9.7,ppb,18.5,1743993900,760d02ab-3d09-4240-9596-051ff0802eba,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T03:00:00Z,ppb,1.1,ppb,62.8,ppb,35.8,µg/m³,17.6,µg/m³,14.3,ppb,9.6,1743994800,b3e37c38-db2e-4ffc-8fa1-044f684f32cd,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T03:15:00Z,ppb,1.3,ppb,72.4,ppb,34.6,µg/m³,9.7,µg/m³,12.2,ppb,18.5,1743995700,ddc370bb-2f3b-441e-a242-77733af5fd48,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T03:30:00Z,ppb,1.1,ppb,57.5,ppb,16.9,µg/m³,10.4,µg/m³,9.6,ppb,7.1,1743996600,60f3f380-96f6-40a8-8bfd-567cde492053,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T03:45:00Z,ppb,1.2,ppb,49.9,ppb,13.4,µg/m³,5.3,µg/m³,13.8,ppb,6.2,1743997500,38b82b0e-db0f-4e6e-96fb-da167d6e3bf1,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T04:00:00Z,ppb,1.4,ppb,76.9,ppb,17.7,µg/m³,23.0,µg/m³,12.5,ppb,7.5,1743998400,44eaed65-7114-42eb-bc52-60ac7d0d3e11,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T04:15:00Z,ppb,1.8,ppb,39.7,ppb,24.4,µg/m³,12.5,µg/m³,10.6,ppb,14.2,1743999300,79bd6984-091d-4aa9-b72d-5a67ed66d351,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T04:30:00Z,ppb,2.3,ppb,79.8,ppb,39.2,µg/m³,14.6,µg/m³,12.6,ppb,17.6,1744000200,792a4bdc-d36b-462c-b34f-184c2263d276,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T04:45:00Z,ppb,1.4,ppb,44.1,ppb,23.1,µg/m³,9.3,µg/m³,4.5,ppb,17.0,1744001100,6dbfcf7a-9e11-442e-b712-5e1c371ae7d3,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T05:00:00Z,ppb,1.6,ppb,72.3,ppb,33.8,µg/m³,15.3,µg/m³,4.3,ppb,6.2,1744002000,381a0cce-65f2-4d5c-8e93-ce33e73be9de,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T05:15:00Z,ppb,2.3,ppb,25.0,ppb,37.8,µg/m³,18.9,µg/m³,14.6,ppb,9.0,1744002900,b59678f2-7a7b-4f80-b1ff-443f7151a994,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T05:30:00Z,ppb,0.6,ppb,36.6,ppb,21.1,µg/m³,5.9,µg/m³,12.4,ppb,16.9,1744003800,31b5df77-0aec-45a1-ad0f-f8a7e80b313b,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T05:45:00Z,ppb,1.1,ppb,72.2,ppb,23.8,µg/m³,24.9,µg/m³,6.4,ppb,9.7,1744004700,9d56657a-fb7b-4121-9904-c4fc943d9aca,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T06:00:00Z,ppb,0.8,ppb,63.4,ppb,12.1,µg/m³,7.2,µg/m³,7.5,ppb,8.7,1744005600,0b2b7100-c9ba-41c5-b8fc-be579fad52a2,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T06:15:00Z,ppb,1.1,ppb,20.5,ppb,22.3,µg/m³,9.2,µg/m³,3.2,ppb,8.4,1744006500,4120a454-6da0-4dbc-8af5-47cfe0aa6e56,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T06:30:00Z,ppb,2.4,ppb,61.6,ppb,25.5,µg/m³,14.9,µg/m³,3.2,ppb,7.2,1744007400,89e451b2-6de0-40bd-a0b6-f8066f072608,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T06:45:00Z,ppb,0.7,ppb,39.3,ppb,16.5,µg/m³,24.0,µg/m³,15.0,ppb,16.1,1744008300,0e368ba5-a935-4e03-b141-c3e2180aff8a,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T07:00:00Z,ppb,2.2,ppb,69.5,ppb,28.0,µg/m³,9.7,µg/m³,9.4,ppb,10.9,1744009200,25769edf-01eb-4910-ba85-f6ae3bb15964,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T07:15:00Z,ppb,0.7,ppb,72.2,ppb,17.8,µg/m³,16.6,µg/m³,13.9,ppb,13.7,1744010100,22155887-ac5a-427f-bac9-21e19d2f50b9,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T07:30:00Z,ppb,2.2,ppb,21.4,ppb,39.3,µg/m³,16.6,µg/m³,7.2,ppb,11.6,1744011000,d56d06cf-5b36-491c-9f68-e433df614d7f,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T07:45:00Z,ppb,1.9,ppb,77.1,ppb,34.4,µg/m³,11.0,µg/m³,15.0,ppb,14.0,1744011900,8e096210-ae17-498c-a397-4745c9ea53c5,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T08:00:00Z,ppb,0.5,ppb,40.4,ppb,21.8,µg/m³,21.0,µg/m³,13.4,ppb,9.1,1744012800,31d45e33-88d0-43af-afad-9264b4e3f0a9,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T08:15:00Z,ppb,2.2,ppb,65.2,ppb,15.8,µg/m³,9.5,µg/m³,8.0,ppb,7.4,1744013700,1bfe4be8-98fe-41f7-a88c-20b58f102326,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T08:30:00Z,ppb,1.3,ppb,75.8,ppb,16.0,µg/m³,18.2,µg/m³,11.6,ppb,11.9,1744014600,4e7c906b-4518-4244-a8a1-e6d1cf88f7df,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T08:45:00Z,ppb,1.7,ppb,22.1,ppb,16.7,µg/m³,21.4,µg/m³,13.2,ppb,14.5,1744015500,46232395-b077-4880-94f0-157b0a5761c1,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T09:00:00Z,ppb,1.5,ppb,51.0,ppb,19.8,µg/m³,16.6,µg/m³,4.8,ppb,11.3,1744016400,64e15de1-be04-44d2-b44c-afa6fd705251,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T09:15:00Z,ppb,1.1,ppb,23.2,ppb,33.7,µg/m³,14.9,µg/m³,10.2,ppb,19.3,1744017300,f82e2705-eb2a-4f52-8f5f-fda360164d09,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T09:30:00Z,ppb,1.7,ppb,27.4,ppb,36.8,µg/m³,21.0,µg/m³,5.2,ppb,12.6,1744018200,1e721eb0-0f75-4ccd-95ad-0c317ace6bfa,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T09:45:00Z,ppb,2.5,ppb,56.2,ppb,19.1,µg/m³,14.5,µg/m³,10.9,ppb,5.9,1744019100,0435030e-7b7d-470b-b5e0-80152c8bb392,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T10:00:00Z,ppb,0.7,ppb,26.4,ppb,36.4,µg/m³,19.6,µg/m³,11.3,ppb,13.1,1744020000,b3489187-380f-4145-a76b-f72e75eee595,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T10:15:00Z,ppb,2.0,ppb,71.2,ppb,20.6,µg/m³,20.0,µg/m³,3.2,ppb,15.4,1744020900,f21f40d5-4b48-4110-8abb-0ab08687bdd3,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T10:30:00Z,ppb,1.3,ppb,47.4,ppb,17.0,µg/m³,7.1,µg/m³,14.8,ppb,9.2,1744021800,54a4b679-aeec-4995-a8d1-ec06a7737e24,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T10:45:00Z,ppb,2.4,ppb,59.2,ppb,24.4,µg/m³,20.3,µg/m³,14.7,ppb,13.3,1744022700,a26bc753-5866-452f-8cbd-076252aace69,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T11:00:00Z,ppb,1.4,ppb,57.2,ppb,18.4,µg/m³,10.3,µg/m³,7.2,ppb,10.3,1744023600,b0a096f2-54c0-420c-9abb-8e97f88a549e,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T11:15:00Z,ppb,1.6,ppb,53.5,ppb,32.6,µg/m³,9.5,µg/m³,4.9,ppb,17.2,1744024500,a3ee268e-3f3f-4856-8a5f-c280a9527a8c,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T11:30:00Z,ppb,0.6,ppb,75.9,ppb,26.3,µg/m³,6.7,µg/m³,9.2,ppb,11.0,1744025400,45f8a190-57fb-4fa3-89d0-cd5a29170f4e,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T11:45:00Z,ppb,2.1,ppb,63.5,ppb,13.1,µg/m³,23.8,µg/m³,10.4,ppb,16.9,1744026300,b95a95d1-7dfd-4897-b69c-557392e76994,airqualitysensor,air_host_001,airqualitysensor
2025-04-07T12:00:00Z,ppb,0.8,ppb,27.2,ppb,23.3,µg/m³,21.3,µg/m³,9.9,ppb,19.5,1744027200,c428eef9-ec70-46bc-9dbd-44f55ef8c2b2,airqualitysensor,air_host_001,airqualitysensor
